Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,SecondsAfterSunRise,SecondsAfterSunSet
148.11,49,30.43,102,75.22,4.5,7341,-33879
189.84,49,30.43,102,84.2,5.62,7641,-33579
205.21,49,30.43,102,95.21,5.62,7937,-33283
197.58,49,30.43,102,0.18,3.37,8238,-32982
269.63,49,30.43,102,57.38,2.25,8543,-32677
269.78,49,30.43,102,56.37,4.5,8837,-32383
258.66,49,30.43,102,100.46,3.37,9138,-32082
283.51,49,30.43,102,13.39,12.37,9440,-31780
318.12,49,30.43,102,136.46,2.25,9738,-31482
195.07,49,30.44,102,49.74,7.87,10037,-31183
328.88,49,30.44,102,59.46,4.5,10337,-30883
364.56,50,30.44,102,58.56,3.37,10638,-30582
319.87,50,30.44,102,52.35,5.62,10938,-30282
431.84,50,30.43,102,116.16,2.25,11238,-29982
340.78,50,30.44,102,67.62,5.62,11537,-29683
357.48,50,30.44,102,140.27,7.87,11838,-29382
954.64,50,30.44,102,84.48,3.37,12139,-29081
454.16,51,30.44,102,127.5,11.25,12437,-28783
481.89,51,30.44,102,120.52,7.87,12737,-28483
478.11,52,30.44,102,89.69,6.75,13038,-28182
433.28,52,30.44,102,121.64,4.5,13342,-27878
529.26,52,30.44,102,33.84,9.0,13637,-27583
281.56,51,30.44,102,6.43,7.87,13940,-27280
358.87,51,30.44,102,136.12,6.75,14240,-26980
450.53,51,30.44,102,87.26,2.25,14538,-26682
302.84,51,30.44,102,78.34,4.5,14838,-26382
423.68,51,30.44,102,69.25,6.75,15140,-26080
429.59,51,30.44,102,45.74,4.5,15440,-25780
537.1,51,30.43,102,53.24,4.5,15738,-25482
368.29,51,30.43,102,70.68,5.62,16041,-25179
516.82,51,30.43,102,37.43,7.87,16339,-24881
728.99,51,30.43,102,73.55,4.5,16640,-24580
566.08,51,30.43,102,105.61,7.87,16937,-24283
629.06,52,30.43,102,43.0,4.5,17237,-23983
469.01,52,30.43,102,96.26,3.37,17538,-23682
474.21,51,30.43,102,67.1,9.0,17840,-23380
643.59,51,30.42,102,30.84,4.5,18140,-23080
664.37,52,30.42,102,69.13,6.75,18437,-22783
522.0,52,30.42,102,0.77,2.25,18738,-22482
454.15,51,30.42,102,23.45,5.62,19039,-22181
608.89,51,30.42,101,336.56,5.62,19340,-21880
283.79,51,30.42,102,44.79,10.12,19637,-21583
330.48,51,30.42,101,82.76,12.37,19938,-21282
424.79,51,30.42,102,32.32,5.62,20241,-20979
426.03,51,30.42,102,355.18,2.25,20538,-20682
336.6,51,30.42,102,12.35,3.37,20837,-20383
382.19,51,30.41,102,57.07,6.75,21138,-20082
319.61,51,30.41,102,336.53,6.75,21438,-19782
415.04,51,30.42,101,35.39,10.12,21737,-19483
335.18,50,30.41,101,52.81,1.12,22037,-19183
384.12,51,30.41,102,25.02,6.75,22338,-18882
444.08,51,30.41,102,8.01,6.75,22637,-18583
321.86,51,30.41,102,47.57,10.12,22938,-18282
370.49,51,30.41,102,88.49,2.25,23237,-17983
346.24,50,30.41,102,79.74,7.87,23537,-17683
269.67,50,30.41,102,0.11,2.25,23837,-17383
312.3,51,30.41,102,13.75,4.5,24137,-17083
301.13,51,30.41,102,78.65,5.62,24437,-16783
387.15,50,30.4,102,50.83,6.75,24738,-16482
425.48,50,30.4,102,52.77,4.5,25038,-16182
819.99,51,30.4,102,52.58,4.5,25338,-15882
379.64,51,30.4,102,105.68,5.62,25637,-15583
347.47,51,30.4,102,86.36,3.37,25938,-15282
320.97,51,30.4,102,49.92,2.25,26238,-14982
300.24,51,30.4,102,83.44,4.5,26537,-14683
331.65,51,30.4,102,49.65,4.5,26837,-14383
467.96,51,30.4,102,81.57,4.5,27139,-14081
282.96,51,30.39,102,2.22,3.37,27438,-13782
379.79,51,30.39,102,64.38,5.62,27737,-13483
486.74,51,30.39,102,123.59,2.25,28037,-13183
482.41,51,30.39,102,93.02,3.37,28338,-12882
259.83,51,30.39,102,66.46,10.12,28640,-12580
781.41,51,30.39,102,42.75,2.25,28938,-12282
359.35,52,30.39,102,16.53,4.5,29237,-11983
315.64,51,30.39,102,107.79,5.62,29538,-11682
208.69,51,30.39,102,157.4,3.37,29838,-11382
233.05,51,30.39,102,83.04,5.62,30139,-11081
687.42,51,30.39,102,56.67,6.75,30437,-10783
467.49,51,30.39,102,43.64,13.5,30744,-10476
240.09,51,30.39,102,359.85,4.5,31038,-10182
222.75,51,30.39,102,45.88,7.87,31338,-9882
173.03,50,30.39,102,263.39,9.0,31640,-9580
174.6,50,30.39,102,0.27,5.62,31940,-9280
405.98,50,30.39,102,88.97,3.37,32238,-8982
271.72,50,30.39,102,156.22,2.25,32538,-8682
406.31,50,30.39,102,88.95,7.87,32840,-8380
198.02,51,30.4,102,78.4,7.87,33137,-8083
214.91,50,30.4,102,40.23,10.12,33444,-7776
239.37,50,30.4,102,52.38,6.75,33741,-7479
234.33,51,30.4,102,106.3,7.87,34038,-7182
236.58,50,30.4,102,94.0,5.62,34338,-6882
258.77,50,30.39,102,29.75,6.75,34639,-6581
156.32,50,30.4,102,47.57,9.0,34940,-6280
80.49,50,30.39,102,113.53,6.75,35240,-5980
87.56,49,30.4,102,39.88,3.37,35544,-5676
125.2,49,30.4,102,20.23,2.25,35838,-5382
107.22,49,30.4,102,95.91,4.5,36137,-5083
133.46,49,30.4,102,33.09,10.12,36438,-4782
93.28,49,30.4,102,75.68,4.5,36738,-4482
65.67,49,30.41,102,359.93,5.62,37038,-4182
55.08,48,30.4,102,75.77,10.12,37340,-3880
72.61,48,30.41,102,49.94,3.37,37638,-3582
92.92,48,30.41,102,11.02,4.5,37940,-3280
73.52,48,30.41,102,39.92,2.25,38238,-2982
77.89,48,30.41,102,86.8,3.37,38539,-2681
94.81,48,30.41,102,134.41,3.37,38838,-2382
91.86,48,30.41,102,127.53,6.75,39137,-2083
91.96,48,30.42,102,161.25,9.0,39438,-1782
39.37,48,30.42,102,124.06,10.12,39741,-1479
21.01,48,30.42,102,113.97,6.75,40037,-1183
12.6,48,30.42,102,143.64,7.87,40337,-883
9.02,48,30.42,102,142.09,9.0,40638,-582
6.19,48,30.42,102,108.32,4.5,40937,-283
2.73,48,30.42,102,46.3,4.5,41238,18
1.93,48,30.42,102,130.71,9.0,41538,318
1.21,48,30.43,102,102.16,5.62,41838,618
1.22,48,30.42,102,129.1,4.5,42138,918
1.22,48,30.42,102,96.0,4.5,42437,1217
1.23,48,30.43,102,136.03,6.75,42738,1518
1.25,48,30.43,102,121.23,2.25,43038,1818
1.23,48,30.42,102,114.57,6.75,43340,2120
1.21,48,30.42,102,147.58,9.0,43638,2418
1.2,48,30.43,102,147.45,10.12,43938,2718
1.23,48,30.43,102,131.13,6.75,44237,3017
1.2,48,30.43,102,126.03,6.75,44537,3317
1.22,48,30.43,102,148.1,6.75,44838,3618
1.25,49,30.43,102,129.25,6.75,45144,3924
1.2,48,30.43,102,121.7,6.75,45440,4220
1.21,48,30.43,102,138.59,5.62,45740,4520
1.24,48,30.43,102,70.74,7.87,46038,4818
1.23,48,30.43,102,155.16,5.62,46338,5118
1.2,48,30.44,102,40.02,9.0,46638,5418
1.23,48,30.44,102,94.25,2.25,46937,5717
1.21,48,30.44,102,129.43,6.75,47237,6017
1.25,48,30.44,102,79.78,4.5,47538,6318
1.24,48,30.44,102,70.21,5.62,47841,6621
1.22,48,30.44,102,79.06,5.62,48142,6922
1.22,48,30.44,102,76.57,3.37,48437,7217
1.22,48,30.44,102,151.43,3.37,48737,7517
1.21,48,30.44,102,151.04,7.87,49038,7818
1.22,48,30.45,102,64.9,5.62,49340,8120
1.24,48,30.45,102,48.54,6.75,49638,8418
1.23,48,30.45,102,167.77,3.37,49940,8720
1.22,48,30.45,102,145.26,6.75,50237,9017
1.19,48,30.45,102,76.79,6.75,50540,9320
1.22,48,30.45,102,126.11,7.87,50838,9618
1.23,48,30.45,102,141.16,7.87,51138,9918
1.23,48,30.46,102,117.57,11.25,51438,10218
1.2,48,30.45,102,158.13,7.87,51738,10518
1.19,48,30.45,102,48.22,6.75,52037,10817
1.21,48,30.46,102,181.96,5.62,52338,11118
1.19,48,30.46,102,147.7,5.62,52640,11420
1.22,48,30.46,102,117.36,3.37,52940,11720
1.22,48,30.46,102,131.69,2.25,53237,12017
1.24,48,30.46,102,40.21,5.62,53538,12318
1.22,47,30.46,102,98.5,2.25,53838,12618
1.23,47,30.46,102,186.93,2.25,54137,12917
1.23,47,30.46,102,102.38,3.37,54440,13220
1.21,47,30.46,102,107.72,6.75,54738,13518
1.23,47,30.46,102,120.44,10.12,55038,13818
1.19,47,30.46,102,165.66,5.62,55338,14118
1.25,47,30.46,102,179.5,7.87,55638,14418
1.23,47,30.45,102,181.24,9.0,55938,14718
1.27,47,30.45,102,127.7,2.25,56239,15019
1.2,47,30.45,102,160.12,6.75,56540,15320
1.17,47,30.46,102,156.64,6.75,56837,15617
1.24,47,30.45,102,119.94,10.12,57137,15917
1.22,47,30.45,102,165.4,4.5,57441,16221
1.2,47,30.45,102,129.6,4.5,57738,16518
1.23,48,30.45,102,126.93,7.87,58042,16822
1.2,48,30.45,102,123.36,6.75,58337,17117
1.22,48,30.45,102,53.01,2.25,58637,17417
1.24,48,30.45,102,133.59,1.12,58939,17719
1.21,48,30.45,102,131.17,5.62,59238,18018
1.2,48,30.45,102,141.7,5.62,59538,18318
1.2,48,30.45,102,130.78,5.62,59837,18617
1.21,48,30.45,102,125.85,6.75,60140,18920
1.22,48,30.45,102,155.03,9.0,60438,19218
1.22,48,30.45,102,168.05,5.62,60737,19517
1.2,48,30.45,102,139.48,7.87,61040,19820
1.23,48,30.45,102,32.56,2.25,61338,20118
1.2,47,30.45,102,0.09,3.37,61640,20420
1.22,47,30.45,102,130.74,4.5,61937,20717
1.21,47,30.45,102,132.4,4.5,62239,21019
1.23,47,30.44,102,132.6,7.87,62538,21318
1.18,47,30.45,102,133.69,6.75,62840,21620
1.23,47,30.45,102,179.96,2.25,63138,21918
1.23,47,30.45,102,155.84,6.75,-22960,-64120
1.25,47,30.45,102,87.46,5.62,-22362,-63522
1.23,47,30.44,102,174.19,5.62,-22060,-63220
1.24,46,30.44,102,137.5,7.87,-21761,-62921
1.21,46,30.44,102,163.76,6.75,-21462,-62622
1.21,46,30.44,102,178.53,6.75,-21162,-62322
1.19,46,30.44,102,188.44,10.12,-20863,-62023
1.15,46,30.43,102,157.36,5.62,-20563,-61723
1.27,46,30.43,102,113.74,3.37,-20262,-61422
1.23,47,30.43,102,140.28,5.62,-19962,-61122
1.2,47,30.43,102,147.28,4.5,-19661,-60821
1.17,47,30.43,102,163.93,3.37,-19360,-60520
1.19,47,30.43,102,135.01,3.37,-19063,-60223
1.23,47,30.43,102,143.84,3.37,-18762,-59922
1.2,47,30.43,102,171.48,4.5,-18462,-59622
1.23,47,30.43,102,126.66,5.62,-18160,-59320
1.2,47,30.42,102,141.18,6.75,-17862,-59022
1.21,47,30.42,102,161.2,9.0,-17563,-58723
1.2,47,30.42,102,151.66,3.37,-17262,-58422
1.23,47,30.42,102,143.42,5.62,-16962,-58122
1.25,47,30.42,102,135.17,7.87,-16663,-57823
1.24,48,30.42,102,127.43,7.87,-16363,-57523
1.23,48,30.42,102,142.07,6.75,-16060,-57220
1.22,48,30.42,102,130.19,9.0,-15762,-56922
1.2,48,30.42,102,124.78,7.87,-15462,-56622
1.23,48,30.42,102,171.93,4.5,-15163,-56323
1.24,48,30.42,102,129.13,7.87,-14862,-56022
1.25,48,30.42,102,105.21,4.5,-14562,-55722
1.23,48,30.42,102,129.32,4.5,-14263,-55423
1.22,48,30.41,102,135.31,9.0,-13963,-55123
1.2,48,30.41,102,102.74,9.0,-13659,-54819
1.23,48,30.41,102,125.16,6.75,-13363,-54523
1.24,48,30.41,102,121.92,7.87,-13061,-54221
1.2,48,30.41,102,97.79,3.37,-12760,-53920
1.21,48,30.41,102,120.24,6.75,-12460,-53620
1.21,48,30.41,102,106.87,9.0,-12162,-53322
1.22,48,30.41,102,97.53,4.5,-11863,-53023
1.21,48,30.41,102,142.13,9.0,-11563,-52723
1.23,48,30.4,102,100.91,4.5,-11259,-52419
1.23,48,30.4,102,102.2,5.62,-10962,-52122
1.21,48,30.4,102,126.81,2.25,-10656,-51816
1.23,48,30.4,102,130.09,6.75,-10360,-51520
1.22,48,30.41,102,120.12,4.5,-10062,-51222
1.21,48,30.4,102,148.78,3.37,-9759,-50919
1.23,48,30.4,102,122.51,9.0,-9462,-50622
1.19,48,30.4,102,157.21,5.62,-9160,-50320
1.23,48,30.41,102,151.31,4.5,-8863,-50023
1.22,48,30.41,102,111.27,3.37,-8563,-49723
1.22,48,30.41,102,82.03,5.62,-8256,-49416
1.23,48,30.41,102,98.44,2.25,-7962,-49122
1.22,48,30.4,102,92.03,5.62,-7663,-48823
1.22,48,30.4,102,131.23,7.87,-7363,-48523
1.21,48,30.4,102,66.23,1.12,-7062,-48222
1.21,48,30.4,102,118.83,2.25,-6761,-47921
1.22,48,30.4,102,126.62,4.5,-6456,-47616
1.2,48,30.4,102,141.23,2.25,-6159,-47319
1.24,48,30.4,102,120.11,2.25,-5862,-47022
1.2,48,30.41,102,146.62,4.5,-5562,-46722
1.23,48,30.41,102,154.53,3.37,-5260,-46420
1.21,48,30.41,102,140.43,10.12,-4963,-46123
1.24,47,30.41,102,121.04,6.75,-4662,-45822
1.22,47,30.41,102,120.69,9.0,-4359,-45519
1.22,47,30.41,102,158.78,5.62,-4063,-45223
1.21,47,30.41,102,128.15,5.62,-3763,-44923
1.22,48,30.41,102,109.49,7.87,-3462,-44622
1.25,48,30.41,102,94.2,5.62,-3162,-44322
1.21,48,30.42,102,20.0,3.37,-2856,-44016
1.23,48,30.42,102,115.58,10.12,-2560,-43720
1.21,48,30.42,102,157.02,3.37,-2260,-43420
1.2,48,30.42,102,120.71,6.75,-1963,-43123
1.2,48,30.42,102,128.22,4.5,-1662,-42822
1.22,48,30.42,102,135.86,6.75,-1362,-42522
1.24,48,30.42,102,178.22,6.75,-1062,-42222
1.24,48,30.42,102,163.9,2.25,-763,-41923
1.84,48,30.43,102,148.35,5.62,-463,-41623
2.71,48,30.43,102,179.21,7.87,-162,-41322
3.98,48,30.43,102,144.39,5.62,138,-41022
5.4,48,30.43,102,89.9,7.87,440,-40720
8.04,48,30.43,102,167.67,5.62,737,-40423
10.31,48,30.43,102,109.5,9.0,1039,-40121
11.44,48,30.44,102,130.17,7.87,1338,-39822
13.65,48,30.44,102,25.55,3.37,1640,-39520
16.82,48,30.44,102,158.46,9.0,1938,-39222
17.18,48,30.44,102,99.83,2.25,2237,-38923
24.26,48,30.45,102,91.79,6.75,2538,-38622
33.52,48,30.45,102,109.61,6.75,2838,-38322
44.04,48,30.45,102,118.37,10.12,3138,-38022
50.13,48,30.45,102,122.57,4.5,3443,-37717
50.92,48,30.45,102,137.05,5.62,3738,-37422
59.99,48,30.45,102,124.55,4.5,4040,-37120
84.25,48,30.45,102,33.95,2.25,4338,-36822
103.84,48,30.45,102,124.84,10.12,4637,-36523
136.08,48,30.45,102,163.21,7.87,4938,-36222
97.51,47,30.45,102,177.69,4.5,5238,-35922
127.03,48,30.45,102,160.92,5.62,5538,-35622
101.21,48,30.45,102,167.64,6.75,5838,-35322
56.46,48,30.46,103,73.11,7.87,6138,-35022
90.6,49,30.46,103,69.68,2.25,6438,-34722
180.6,49,30.46,103,113.06,2.25,6740,-34420
132.69,49,30.46,103,59.42,2.25,7038,-34122
157.5,49,30.46,103,127.02,5.62,7338,-33822
140.64,49,30.46,103,35.23,4.5,7638,-33522
203.28,49,30.46,103,123.96,1.12,7937,-33223
267.3,49,30.46,103,61.05,5.62,8238,-32922
146.49,49,30.46,102,69.92,5.62,8538,-32622
173.96,49,30.47,102,11.29,5.62,8837,-32323
157.29,49,30.47,102,69.72,4.5,9142,-32018
238.56,49,30.47,102,77.31,4.5,9438,-31722
421.63,49,30.47,103,132.78,7.87,9741,-31419
264.13,49,30.47,102,150.2,4.5,10038,-31122
329.82,49,30.47,102,155.28,9.0,10339,-30821
374.88,50,30.47,102,123.28,5.62,10640,-30520
182.02,50,30.47,103,63.98,3.37,10940,-30220
345.44,50,30.47,102,88.13,4.5,11238,-29922
264.73,50,30.47,102,31.88,6.75,11538,-29622
184.34,50,30.47,102,83.69,9.0,11838,-29322
252.39,50,30.47,102,80.75,3.37,12137,-29023
244.94,50,30.47,102,355.74,9.0,12439,-28721
331.38,49,30.47,102,50.64,11.25,12738,-28422
475.55,50,30.47,102,47.13,3.37,13037,-28123
420.48,49,30.48,102,75.14,7.87,13337,-27823
247.82,49,30.47,102,188.02,3.37,13637,-27523
266.29,49,30.47,102,87.37,9.0,13938,-27222
324.84,48,30.47,102,43.47,12.37,14238,-26922
332.86,49,30.47,102,131.83,12.37,14537,-26623
324.2,49,30.47,102,94.9,9.0,14837,-26323
610.99,49,30.47,102,49.38,7.87,15137,-26023
744.86,49,30.47,102,77.83,6.75,15438,-25722
704.09,49,30.47,102,78.72,2.25,15738,-25422
910.88,49,30.47,102,113.04,11.25,16037,-25123
546.34,50,30.47,102,146.66,7.87,16337,-24823
1028.1,51,30.47,102,181.89,12.37,16638,-24522
1012.26,51,30.47,100,28.37,5.62,16938,-24222
695.12,51,30.47,99,72.06,13.5,17237,-23923
445.73,52,30.47,98,135.19,6.75,17543,-23617
361.41,51,30.47,97,27.16,6.75,17838,-23322
398.92,50,30.47,98,111.4,9.0,18140,-23020
428.76,50,30.47,98,91.17,12.37,18440,-22720
722.15,51,30.46,99,173.17,4.5,18741,-22419
849.84,52,30.46,101,134.51,5.62,19038,-22122
424.56,53,30.46,96,166.91,6.75,19338,-21822
924.02,53,30.46,88,68.23,5.62,19638,-21522
987.14,54,30.45,92,31.96,5.62,19941,-21219
1239.78,54,30.45,90,20.03,6.75,20237,-20923
590.16,54,30.45,92,88.24,13.5,20538,-20622
648.36,53,30.46,92,30.47,5.62,20837,-20323
657.0,53,30.45,95,95.45,6.75,21140,-20020
479.39,52,30.45,96,77.53,3.37,21438,-19722
937.98,52,30.45,98,135.1,5.62,21738,-19422
420.65,53,30.45,99,68.8,10.12,22037,-19123
551.08,53,30.45,98,60.32,4.5,22338,-18822
936.58,54,30.45,96,77.1,5.62,22638,-18522
1002.54,54,30.45,94,147.63,4.5,22938,-18222
979.19,54,30.44,91,118.93,9.0,23237,-17923
836.66,55,30.44,91,144.9,7.87,23538,-17622
713.25,56,30.44,90,94.75,10.12,23840,-17320
753.33,56,30.44,91,70.73,7.87,24137,-17023
820.3,55,30.44,93,186.52,4.5,24437,-16723
560.29,55,30.44,94,35.07,9.0,24737,-16423
369.47,54,30.44,95,74.24,4.5,25038,-16122
209.78,54,30.44,97,46.79,3.37,25338,-15822
320.97,53,30.44,98,59.62,2.25,25638,-15522
484.95,53,30.43,99,27.2,6.75,25938,-15222
384.0,53,30.43,100,61.42,6.75,26238,-14922
206.79,53,30.43,100,0.1,5.62,26537,-14623
169.41,52,30.43,100,72.44,4.5,26837,-14323
266.51,52,30.43,100,84.77,10.12,27138,-14022
444.48,52,30.43,101,99.62,7.87,27438,-13722
272.69,52,30.43,101,68.77,5.62,27739,-13421
259.58,52,30.43,101,51.9,7.87,28037,-13123
306.55,52,30.43,101,57.04,13.5,28338,-12822
273.45,51,30.43,101,33.46,6.75,28638,-12522
322.35,51,30.43,101,70.81,7.87,28938,-12222
489.61,51,30.42,101,50.47,9.0,29237,-11923
232.01,52,30.43,101,70.74,13.5,29538,-11622
309.41,51,30.42,101,35.85,10.12,29838,-11322
281.59,51,30.42,101,221.75,3.37,30138,-11022
421.13,51,30.43,101,79.4,4.5,30437,-10723
233.52,51,30.43,102,26.4,11.25,30737,-10423
186.11,51,30.43,101,96.99,11.25,31038,-10122
225.47,51,30.43,102,21.55,6.75,31337,-9823
308.4,51,30.43,102,94.65,5.62,31637,-9523
424.74,51,30.43,102,67.66,7.87,31938,-9222
222.53,51,30.43,102,72.03,7.87,32238,-8922
211.04,51,30.43,102,52.18,4.5,32537,-8623
300.07,51,30.42,102,96.97,9.0,32837,-8323
208.47,51,30.43,102,128.55,2.25,33139,-8021
174.43,51,30.43,102,58.27,10.12,33438,-7722
189.97,51,30.43,102,347.61,4.5,33737,-7423
110.91,51,30.43,102,44.59,11.25,34043,-7117
220.39,50,30.43,102,47.97,6.75,34337,-6823
253.98,50,30.43,102,132.65,9.0,34638,-6522
174.48,50,30.43,102,32.9,6.75,34943,-6217
171.31,49,30.44,102,63.13,6.75,35244,-5916
155.58,49,30.44,102,44.83,4.5,35539,-5621
98.7,49,30.43,102,10.14,5.62,35838,-5322
127.12,49,30.43,102,86.99,9.0,36140,-5020
141.27,49,30.43,102,90.38,2.25,36438,-4722
68.86,49,30.43,102,67.3,6.75,36738,-4422
120.87,49,30.44,102,175.55,2.25,37038,-4122
69.36,49,30.44,102,67.81,10.12,37338,-3822
27.94,49,30.44,102,44.33,4.5,37638,-3522
23.31,48,30.44,102,92.5,5.62,37937,-3223
24.65,48,30.44,102,0.11,2.25,38243,-2917
30.34,48,30.44,102,138.04,2.25,38538,-2622
29.7,48,30.45,102,122.44,3.37,38838,-2322
22.95,48,30.45,102,149.18,2.25,39137,-2023
19.11,48,30.45,102,95.53,3.37,39440,-1720
22.45,48,30.45,102,120.52,7.87,39738,-1422
20.16,48,30.45,102,124.84,5.62,40038,-1122
11.58,48,30.45,102,120.82,7.87,40337,-823
6.25,48,30.45,102,122.06,1.12,40637,-523
3.21,48,30.45,102,144.53,9.0,40938,-222
2.2,48,30.45,102,138.62,2.25,41241,81
1.56,48,30.45,102,151.83,6.75,41541,381
1.24,48,30.46,102,88.31,3.37,41838,678
1.22,48,30.45,102,171.54,3.37,42138,978
1.22,48,30.45,102,125.33,3.37,42438,1278
1.25,48,30.46,102,150.07,5.62,42743,1583
1.23,48,30.46,102,135.37,6.75,43041,1881
1.2,48,30.46,102,51.66,3.37,43337,2177
1.24,48,30.46,102,128.59,12.37,43638,2478
1.24,48,30.46,102,161.48,3.37,43937,2777
1.24,48,30.46,102,66.96,3.37,44238,3078
1.22,48,30.47,102,161.42,4.5,44538,3378
1.23,48,30.47,102,19.32,2.25,44840,3680
1.24,48,30.46,102,53.01,5.62,45141,3981
1.23,48,30.47,102,57.15,5.62,45438,4278
1.22,48,30.47,102,46.61,10.12,45738,4578
1.2,48,30.47,102,123.67,2.25,46037,4877
1.22,48,30.48,102,85.8,2.25,46340,5180
1.21,48,30.48,102,42.23,2.25,46641,5481
1.21,48,30.48,102,64.76,1.12,46938,5778
1.21,48,30.48,102,77.03,3.37,47237,6077
1.22,48,30.48,102,151.33,2.25,47537,6377
1.25,47,30.48,102,119.29,6.75,47838,6678
1.23,47,30.48,102,78.66,9.0,48137,6977
1.19,47,30.48,102,3.14,3.37,48437,7277
1.22,47,30.48,102,115.95,6.75,48741,7581
1.22,47,30.49,102,32.71,10.12,49038,7878
1.22,46,30.49,102,71.36,9.0,49338,8178
1.19,46,30.5,102,42.31,9.0,49644,8484
1.23,45,30.5,102,348.75,4.5,49938,8778
1.23,45,30.5,102,65.63,6.75,50238,9078
1.23,45,30.5,102,57.29,7.87,50538,9378
1.25,46,30.5,102,106.37,4.5,50838,9678
1.22,45,30.5,102,80.45,7.87,51138,9978
1.2,44,30.5,102,183.33,6.75,51437,10277
1.24,43,30.5,102,154.48,14.62,51741,10581
1.2,43,30.5,102,184.73,9.0,52038,10878
1.21,43,30.5,102,150.09,7.87,52338,11178
1.21,43,30.5,102,124.11,12.37,52637,11477
1.19,44,30.5,101,146.09,11.25,52941,11781
1.2,44,30.5,100,126.35,10.12,53238,12078
1.22,44,30.5,99,121.92,10.12,53541,12381
1.22,44,30.5,99,151.07,6.75,53843,12683
1.17,44,30.51,100,141.82,9.0,54138,12978
1.23,44,30.5,100,108.32,16.87,54438,13278
1.25,45,30.5,100,165.12,15.75,54739,13579
1.2,45,30.51,100,153.94,15.75,55038,13878
1.19,45,30.51,101,161.48,9.0,55338,14178
1.22,45,30.5,101,150.42,9.0,55638,14478
1.22,45,30.5,101,176.83,4.5,55937,14777
1.24,45,30.5,101,125.92,12.37,56241,15081
1.23,46,30.5,101,128.59,10.12,56538,15378
1.21,46,30.51,101,147.14,6.75,56838,15678
1.23,46,30.5,101,119.0,14.62,57143,15983
1.2,46,30.5,101,129.4,5.62,57438,16278
1.22,46,30.5,101,170.11,5.62,57738,16578
1.23,46,30.5,101,150.53,5.62,58037,16877
1.22,46,30.5,101,114.76,10.12,58337,17177
1.19,46,30.5,101,180.26,6.75,58638,17478
1.18,47,30.5,101,144.13,6.75,58939,17779
1.21,47,30.5,101,173.76,7.87,59243,18083
1.16,47,30.5,101,152.73,3.37,59539,18379
1.21,47,30.5,101,152.75,3.37,59838,18678
1.24,47,30.5,101,131.21,10.12,60138,18978
1.2,47,30.5,101,107.8,4.5,60437,19277
1.23,47,30.5,101,167.33,11.25,60738,19578
1.26,46,30.5,101,145.05,3.37,61038,19878
1.23,46,30.5,101,164.39,5.62,61337,20177
1.17,47,30.5,102,143.61,10.12,61637,20477
1.24,47,30.5,102,136.09,4.5,61938,20778
1.17,47,30.5,102,140.99,2.25,62238,21078
1.23,47,30.5,102,132.9,4.5,62537,21377
1.23,46,30.5,102,137.21,7.87,62840,21680
1.28,46,30.5,102,182.85,7.87,63140,21980
1.16,46,30.49,102,170.48,7.87,-22962,-64122
1.23,45,30.49,102,154.65,11.25,-22362,-63522
1.21,46,30.49,101,108.36,7.87,-22063,-63223
1.23,46,30.49,101,151.98,12.37,-21762,-62922
1.22,46,30.49,100,108.16,11.25,-21462,-62622
1.21,46,30.49,100,80.96,7.87,-21162,-62322
1.23,46,30.49,100,132.12,11.25,-20860,-62020
1.22,46,30.49,100,133.65,13.5,-20563,-61723
1.19,46,30.49,100,118.81,3.37,-20261,-61421
1.2,46,30.48,101,140.3,7.87,-19961,-61121
1.27,47,30.49,101,151.99,6.75,-19662,-60822
1.26,47,30.49,101,111.03,7.87,-19362,-60522
1.22,47,30.49,101,121.97,7.87,-19063,-60223
1.25,47,30.48,101,131.16,11.25,-18761,-59921
1.24,47,30.49,101,134.87,6.75,-18461,-59621
1.24,47,30.48,101,126.99,10.12,-18163,-59323
1.24,47,30.48,101,163.87,7.87,-17863,-59023
1.18,47,30.48,101,180.62,11.25,-17562,-58722
1.25,47,30.48,101,163.14,4.5,-17262,-58422
1.24,47,30.48,101,174.23,7.87,-16963,-58123
1.21,47,30.48,101,159.19,4.5,-16660,-57820
1.2,47,30.48,101,160.03,4.5,-16362,-57522
1.22,47,30.48,100,180.33,9.0,-16062,-57222
1.21,47,30.47,100,179.64,7.87,-15763,-56923
1.23,47,30.47,99,152.9,6.75,-15463,-56623
1.23,46,30.47,97,156.35,12.37,-15162,-56322
1.25,46,30.47,95,175.91,5.62,-14863,-56023
1.22,46,30.47,95,180.97,5.62,-14557,-55717
1.22,47,30.47,96,144.44,4.5,-14261,-55421
1.21,47,30.47,97,139.42,9.0,-13962,-55122
1.19,47,30.47,98,118.1,9.0,-13661,-54821
1.23,47,30.47,99,110.59,9.0,-13363,-54523
1.2,47,30.47,99,152.65,4.5,-13063,-54223
1.2,47,30.47,100,137.21,4.5,-12763,-53923
1.2,47,30.46,100,135.86,10.12,-12462,-53622
1.28,47,30.46,100,143.1,4.5,-12163,-53323
1.28,47,30.46,100,165.24,11.25,-11863,-53023
1.25,47,30.46,100,176.81,9.0,-11563,-52723
1.24,47,30.46,100,172.3,7.87,-11262,-52422
1.23,47,30.46,99,170.29,5.62,-10961,-52121
1.23,47,30.46,99,183.88,3.37,-10661,-51821
1.26,47,30.46,98,102.25,7.87,-10363,-51523
1.23,47,30.46,98,148.95,11.25,-10062,-51222
